movie_name,distributor,release_date,release_year,total_audience,log_total_audience,detail_url,genre,runtime_minutes,is_domestic,language,rating
Sefiller,Filmartı,31 Ocak 2020,2020,12223,9.411074701777263,https://boxofficeturkiye.com/film/sefiller--2014782,Dram,103,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Sabit Kanca: Son Soru,TME,6 Mart 2020,2020,11907,9.384881741451174,https://boxofficeturkiye.com/film/sabit-kanca-son-soru--2014987,Komedi,101,1,Turkish,10 yaş ve üzeri izleyici kitlesi içindir.
Hadi Gidelim,UIP,11 Eylül 2020,2020,11747,9.371353167823884,https://boxofficeturkiye.com/film/hadi-gidelim--2011926,"Animasyon, 3 Boyutlu",103,0,Foreign,6 yaş ve üzeri izleyici kitlesi içindir.
Son Şaka,CJ ENM,6 Kasım 2020,2020,15625,9.656627474604605,https://boxofficeturkiye.com/film/son-saka--2015124,"Komedi, Aksiyon",94,1,Turkish,10 yaş ve üzeri izleyici kitlesi içindir.
Bal Ülkesi,Başka S.,31 Ocak 2020,2020,11374,9.339085327866744,https://boxofficeturkiye.com/film/bal-ulkesi--2015082,"Dram, Belgesel",86,0,Foreign,Genel İzleyici Kitlesi.
Dürüst Hırsız,CGV Mars,6 Kasım 2020,2020,10110,9.221280312014516,https://boxofficeturkiye.com/film/durust-hirsiz--2015287,"Dram, Suç, Aksiyon",99,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Yabani,CJ ENM,3 Ocak 2020,2020,9210,9.128045129249353,https://boxofficeturkiye.com/film/yabani--2015023,"Korku, Gerilim, Dram",90,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Y. Köyü Ye'cüc Me'cüc,Bir Film,30 Ekim 2020,2020,9142,9.12063445889169,https://boxofficeturkiye.com/film/y-koyu-ye-cuc-me-cuc--2014449,Korku,90,1,Turkish,13 yaş ve üzeri izleyici kitlesi içindir.
Break the Silence: The Movie,CGV Mars,10 Eylül 2020,2020,8706,9.071767722112243,https://boxofficeturkiye.com/film/break-the-silence-the-movie--2015262,"Belgesel, Konser, Müzik",95,0,Foreign,6 yaş ve üzeri izleyici kitlesi içindir.
Resmi Sırlar,CGV Mars,3 Ocak 2020,2020,8699,9.07096335550754,https://boxofficeturkiye.com/film/resmi-sirlar--2014980,"Gerilim, Dram, Biyografi",112,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Oda,CGV Mars,21 Ağustos 2020,2020,8202,9.012133305952004,https://boxofficeturkiye.com/film/oda--2014981,"Bilim-Kurgu, Dram, Gizem",100,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Pretoria'dan Kaçış,CGV Mars,4 Eylül 2020,2020,8158,9.006754319877503,https://boxofficeturkiye.com/film/pretoria-dan-kacis--2015202,Gerilim,106,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
It Must Be Heaven,Başka S.,21 Şubat 2020,2020,9649,9.174609562020384,https://boxofficeturkiye.com/film/it-must-be-heaven--2015030,Komedi,97,1,Turkish,6 yaş ve üzeri izleyici kitlesi içindir.
Mürit,TME,13 Mart 2020,2020,8013,8.98882050177807,https://boxofficeturkiye.com/film/murit--2015020,"Korku, Gerilim, Dram",100,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Tamircikler Robotçuklara Karşı,Bir Film,6 Mart 2020,2020,8896,9.093357016490364,https://boxofficeturkiye.com/film/tamircikler-robotcuklara-karsi--2014869,Animasyon,86,0,Foreign,Genel İzleyici Kitlesi.
Jexi,CJ ENM,28 Şubat 2020,2020,7875,8.971448463693834,https://boxofficeturkiye.com/film/jexi--2015065,Komedi,84,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Barbarları Beklerken,CJ ENM,9 Ekim 2020,2020,7746,8.954931860074698,https://boxofficeturkiye.com/film/barbarlari-beklerken--2015239,Dram,112,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Davetsiz,CJ ENM,4 Eylül 2020,2020,7592,8.934850340289763,https://boxofficeturkiye.com/film/davetsiz--2015227,Korku,95,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Elveda,Bir Film,24 Ocak 2020,2020,7891,8.973478148521036,https://boxofficeturkiye.com/film/elveda--2014941,"Komedi, Dram",100,0,Foreign,7 yaş ve üzeri izleyici kitlesi içindir.
Bay Link: Kayıp Efsane,CGV Mars,23 Ekim 2020,2020,7853,8.968650903374874,https://boxofficeturkiye.com/film/bay-link-kayip-efsane--2015145,"Macera, Komedi, Animasyon",93,0,Foreign,6 yaş ve üzeri izleyici kitlesi içindir.
Sekiz Yüz,CGV Mars,25 Eylül 2020,2020,6689,8.808219665118408,https://boxofficeturkiye.com/film/sekiz-yuz--2015280,"Savaş, Aksiyon, IMAX",149,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Bizim Semtin Çocukları,CJ ENM,2 Ekim 2020,2020,6502,8.779865100863852,https://boxofficeturkiye.com/film/bizim-semtin-cocuklari--2015219,"Macera, Komedi",95,1,Turkish,6 yaş ve üzeri izleyici kitlesi içindir.
Gece Nöbeti,CGV Mars,7 Ağustos 2020,2020,6401,8.764209507142004,https://boxofficeturkiye.com/film/gece-nobeti--2015193,"Dram, Suç",90,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Tek Başına,CGV Mars,16 Ekim 2020,2020,6374,8.759982494977281,https://boxofficeturkiye.com/film/tek-basina--2015295,Gerilim,98,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Karabasan,CJ ENM,7 Şubat 2020,2020,6351,8.756367559802975,https://boxofficeturkiye.com/film/karabasan--2014811,"Korku, Gerilim",77,0,Foreign,18 yaş ve üzeri izleyici kitlesi içindir.
Hashtag,CGV Mars,30 Ekim 2020,2020,6026,8.703838719690246,https://boxofficeturkiye.com/film/hashtag--2014942,"Korku, Gerilim",90,1,Turkish,16 yaş ve üzeri izleyici kitlesi içindir.
Karanlık Sular,ChF,7 Şubat 2020,2020,5920,8.68609172787805,https://boxofficeturkiye.com/film/karanlik-sular--2014915,"Dram, Tarihi, Biyografi",126,0,Foreign,13 yaş altı izleyici kitlesi aile eşliğinde izleyebilir.
Saklı Gerçekler,Filmartı,17 Ocak 2020,2020,5676,8.644002038279933,https://boxofficeturkiye.com/film/sakli-gercekler--2014779,Dram,106,0,Foreign,10 yaş ve üzeri izleyici kitlesi içindir.
Mendilim Kekik Kokuyor,CJ ENM,6 Mart 2020,2020,5651,8.639587799629844,https://boxofficeturkiye.com/film/mendilim-kekik-kokuyor--2015079,Dram,107,1,Turkish,6 yaş ve üzeri izleyici kitlesi içindir.
Mühr-ü Cin,MC,24 Ocak 2020,2020,5648,8.639056779173078,https://boxofficeturkiye.com/film/muhr-u-cin--2014955,Korku,65,1,Turkish,13 yaş ve üzeri izleyici kitlesi içindir.
Gece Gelen: Cin Bebek,Özen,3 Ocak 2020,2020,5440,8.601534339849989,https://boxofficeturkiye.com/film/gece-gelen-cin-bebek--2014904,Korku,90,1,Turkish,16 yaş ve üzeri izleyici kitlesi içindir.
Masallardan Geriye Kalan,Bir Film,14 Şubat 2020,2020,5420,8.597851094433691,https://boxofficeturkiye.com/film/masallardan-geriye-kalan--2015062,Romantik,98,1,Turkish,16 yaş ve üzeri izleyici kitlesi içindir.
Nasipse Adayız,Bir Film,30 Ekim 2020,2020,5879,8.679141958402255,https://boxofficeturkiye.com/film/nasipse-adayiz--2015216,"Komedi, Dram, Politik",105,1,Turkish,6 yaş ve üzeri izleyici kitlesi içindir.
Sıra Dışı,UIP,13 Kasım 2020,2020,5353,8.585412430393381,https://boxofficeturkiye.com/film/sira-disi--2014847,"Korku, Komedi",101,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Kulübe,CJ ENM,2 Ekim 2020,2020,5351,8.585038738311304,https://boxofficeturkiye.com/film/kulube--2015162,Gerilim,98,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Randıman,Bir Film,25 Eylül 2020,2020,5311,8.577535420422398,https://boxofficeturkiye.com/film/randiman--2015156,Komedi,100,1,Turkish,Genel İzleyici Kitlesi.
Follow Me,CGV Mars,13 Kasım 2020,2020,5056,8.528330935826693,https://boxofficeturkiye.com/film/follow-me--2014675,"Korku, Gerilim",88,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Seberg,Bir Film,6 Mart 2020,2020,4750,8.465899897028686,https://boxofficeturkiye.com/film/seberg--2015012,"Gerilim, Dram, Biyografi",102,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Örümcek-Adam: Eve Dönüş Yok,WB,17 Aralık 2021,2021,2882960,14.874328102087937,https://boxofficeturkiye.com/film/orumcek-adam-eve-donus-yok--2015169,"Macera, Bilim-Kurgu, Aksiyon",148,0,Foreign,10 yaş ve üzeri izleyici kitlesi içindir.
Hızlı ve Öfkeli 9,UIP,2 Temmuz 2021,2021,959767,13.77444582565225,https://boxofficeturkiye.com/film/hizli-ve-ofkeli-9--2013124,"Macera, Aksiyon, 3 Boyutlu, IMAX",145,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Aykut Enişte 2,CJ ENM,3 Aralık 2021,2021,930822,13.743823345713253,https://boxofficeturkiye.com/film/aykut-eniste-2--2015317,Komedi,119,1,Turkish,10 yaş ve üzeri izleyici kitlesi içindir.
Venom: Zehirli Öfke 2,WB,15 Ekim 2021,2021,670294,13.415471701090112,https://boxofficeturkiye.com/film/venom-zehirli-ofke-2--2014492,"Macera, Gerilim, Fantastik, Aksiyon, 3 Boyutlu, IMAX",90,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Âkif,CGV Mars,24 Eylül 2021,2021,686839,13.439855191483518,https://boxofficeturkiye.com/film/akif--2015207,"Tarihi, Biyografi",111,1,Turkish,6 yaş altı izleyici kitlesi aile eşliğinde izleyebilir.
Dune: Çöl Gezegeni,WB,22 Ekim 2021,2021,627380,13.34930769664056,https://boxofficeturkiye.com/film/dune-col-gezegeni--2013410,"Macera, Bilim-Kurgu, Dram, 3 Boyutlu, IMAX",155,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Dayı: Bir Adamın Hikâyesi,CGV Mars,10 Aralık 2021,2021,476644,13.074525159989774,https://boxofficeturkiye.com/film/dayi-bir-adamin-hikayesi--2015176,"Macera, Dram, Romantik",125,1,Turkish,13 yaş ve üzeri izleyici kitlesi içindir.
Eternals,UIP,5 Kasım 2021,2021,379295,12.846069545412409,https://boxofficeturkiye.com/film/eternals--2013296,"Macera, Dram, Aksiyon, 3 Boyutlu",158,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Black Widow,UIP,9 Temmuz 2021,2021,363589,12.803779387802528,https://boxofficeturkiye.com/film/black-widow--2013297,"Macera, Bilim-Kurgu, Aksiyon, 3 Boyutlu",133,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Patron Bebek 2: Aile Şirketi,UIP,17 Eylül 2021,2021,331947,12.71273059660082,https://boxofficeturkiye.com/film/patron-bebek-2-aile-sirketi--2013739,"Komedi, Animasyon, Aile",108,0,Foreign,6 yaş altı izleyici kitlesi aile eşliğinde izleyebilir.
The Matrix Resurrections,WB,24 Aralık 2021,2021,506162,13.1346120551327,https://boxofficeturkiye.com/film/the-matrix-resurrections--2015040,"Bilim-Kurgu, Aksiyon",148,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Enkanto: Sihirli Dünya,UIP,26 Kasım 2021,2021,343984,12.74835042364593,https://boxofficeturkiye.com/film/enkanto-sihirli-dunya--2012933,"Animasyon, 3 Boyutlu",99,0,Foreign,Genel İzleyici Kitlesi.
Luka,UIP,3 Eylül 2021,2021,274133,12.521368669060882,https://boxofficeturkiye.com/film/luka--2013664,"Macera, Animasyon, Aile, 3 Boyutlu",100,0,Foreign,6 yaş altı izleyici kitlesi aile eşliğinde izleyebilir.
Ölmek İçin Zaman Yok,UIP,1 Ekim 2021,2021,241243,12.393560003236232,https://boxofficeturkiye.com/film/olmek-icin-zaman-yok--2014419,"Macera, Aksiyon, 3 Boyutlu, IMAX",163,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Shang-Chi ve On Halka Efsanesi,UIP,3 Eylül 2021,2021,238024,12.3801267879057,https://boxofficeturkiye.com/film/shang-chi-ve-on-halka-efsanesi--2014088,"Macera, Aksiyon, 3 Boyutlu",132,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Hep Yek 4: Bela Okuma Altan,CGV Mars,15 Ekim 2021,2021,225012,12.32390901309772,https://boxofficeturkiye.com/film/hep-yek-4-bela-okuma-altan--2014748,Komedi,114,1,Turkish,13 yaş ve üzeri izleyici kitlesi içindir.
Addams Ailesi 2,UIP,12 Kasım 2021,2021,212456,12.26649018708344,https://boxofficeturkiye.com/film/addams-ailesi-2--2015200,Animasyon,93,0,Foreign,6 yaş ve üzeri izleyici kitlesi içindir.
The Suicide Squad: İntihar Timi,WB,30 Temmuz 2021,2021,179607,12.098526409591823,https://boxofficeturkiye.com/film/the-suicide-squad-intihar-timi--2014556,"Macera, Komedi, Suç, Aksiyon",132,0,Foreign,18 yaş ve üzeri izleyici kitlesi içindir.
İstanbul Muhafızları: Yüzyılın Muhafızları,CJ ENM,29 Ekim 2021,2021,173052,12.061347406350071,https://boxofficeturkiye.com/film/istanbul-muhafizlari-yuzyilin-muhafizlari--2015080,"Macera, Animasyon, Aile",0,1,Turkish,Genel İzleyici Kitlesi.
Gerçek Kahraman,UIP,13 Ağustos 2021,2021,147837,11.903865594461829,https://boxofficeturkiye.com/film/gercek-kahraman--2014606,"Macera, Komedi, Aksiyon, 3 Boyutlu",115,0,Foreign,10 yaş ve üzeri izleyici kitlesi içindir.
Korku Seansı 3: Katil Şeytan,WB,9 Temmuz 2021,2021,134290,11.80775691957522,https://boxofficeturkiye.com/film/korku-seansi-3-katil-seytan--2014484,"Korku, Gizem, IMAX",112,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Arınma Gecesi: Sonsuza Dek,UIP,23 Temmuz 2021,2021,127827,11.758433066217348,https://boxofficeturkiye.com/film/arinma-gecesi-sonsuza-dek--2014744,"Korku, Gerilim, Bilim-Kurgu, Aksiyon",103,0,Foreign,18 yaş ve üzeri izleyici kitlesi içindir.
15/07 Şafak Vakti,CGV Mars,15 Temmuz 2021,2021,120706,11.701113115874977,https://boxofficeturkiye.com/film/15-07-safak-vakti--2015474,"Dram, Savaş",95,1,Turkish,6 yaş ve üzeri izleyici kitlesi içindir.
Crood'lar 2: Yeni Bir Çağ,UIP,13 Ağustos 2021,2021,104760,11.559427298621648,https://boxofficeturkiye.com/film/crood-lar-2-yeni-bir-cag--2013889,"Animasyon, 3 Boyutlu",95,0,Foreign,6 yaş ve üzeri izleyici kitlesi içindir.
İntikam Vakti,CJ ENM,26 Kasım 2021,2021,104293,11.554959524642651,https://boxofficeturkiye.com/film/intikam-vakti--2015466,"Gerilim, Suç, Aksiyon, IMAX",118,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Maşa ile Koca Ayı 4,CJ ENM,17 Aralık 2021,2021,135197,11.814488252995702,https://boxofficeturkiye.com/film/masa-ile-koca-ayi-4--2015299,Animasyon,0,0,Foreign,Genel İzleyici Kitlesi.
Sessiz Bir Yer 2,UIP,16 Temmuz 2021,2021,98765,11.5004985699621,https://boxofficeturkiye.com/film/sessiz-bir-yer-2--2014403,"Korku, Gerilim, IMAX",97,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Robot Ron Bir Sorun Var,UIP,22 Ekim 2021,2021,95368,11.465498371397835,https://boxofficeturkiye.com/film/robot-ron-bir-sorun-var--2013906,"Animasyon, 3 Boyutlu",107,0,Foreign,6 yaş altı izleyici kitlesi aile eşliğinde izleyebilir.
Hayalet Avcıları: Öteki Dünya,WB,19 Kasım 2021,2021,84282,11.341923598058964,https://boxofficeturkiye.com/film/hayalet-avcilari-oteki-dunya--2014567,"Komedi, Fantastik, Aksiyon",124,0,Foreign,10 yaş ve üzeri izleyici kitlesi içindir.
Jungle Cruise,UIP,30 Temmuz 2021,2021,84155,11.340415615560266,https://boxofficeturkiye.com/film/jungle-cruise--2014336,"Macera, Aile, Fantastik, 3 Boyutlu",128,0,Foreign,10 yaş ve üzeri izleyici kitlesi içindir.
Paw Patrol Filmi,UIP,20 Ağustos 2021,2021,80194,11.292203978088397,https://boxofficeturkiye.com/film/paw-patrol-filmi--2015190,Animasyon,88,0,Foreign,Genel İzleyici Kitlesi.
Gucci Ailesi,UIP,26 Kasım 2021,2021,78165,11.266577256011423,https://boxofficeturkiye.com/film/gucci-ailesi--2015189,"Gerilim, Dram, Suç",163,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Spirit Özgür Ruh,UIP,16 Temmuz 2021,2021,76444,11.244313725608873,https://boxofficeturkiye.com/film/spirit-ozgur-ruh--2014949,"Macera, Animasyon, Aile",87,0,Foreign,Genel İzleyici Kitlesi.
Resident Evil: Raccoon Şehri,WB,3 Aralık 2021,2021,69115,11.143527062898457,https://boxofficeturkiye.com/film/resident-evil-raccoon-sehri--2015449,"Korku, Aksiyon, Gizem",107,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Ölümcül Labirent: Şampiyonlar Turnuvası,WB,17 Eylül 2021,2021,68584,11.135814550358592,https://boxofficeturkiye.com/film/olumcul-labirent-sampiyonlar-turnuvasi--2014619,"Korku, Gerilim, Gizem",85,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Space Jam: Yeni Efsane,WB,16 Temmuz 2021,2021,64298,11.071283805542896,https://boxofficeturkiye.com/film/space-jam-yeni-efsane--2013506,"Macera, Aksiyon, IMAX",116,0,Foreign,6 yaş altı izleyici kitlesi aile eşliğinde izleyebilir.
Hababam Sınıfı Yaz Oyunları,CGV Mars,2 Temmuz 2021,2021,61207,11.022016841044596,https://boxofficeturkiye.com/film/hababam-sinifi-yaz-oyunlari--2014843,Komedi,103,1,Turkish,6 yaş ve üzeri izleyici kitlesi içindir.
Zamanda Tutsak,UIP,13 Ağustos 2021,2021,60780,11.015016066470784,https://boxofficeturkiye.com/film/zamanda-tutsak--2014931,"Gerilim, Dram",121,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Clifford Büyük Kırmızı Köpek,UIP,3 Aralık 2021,2021,61947,11.034034459734585,https://boxofficeturkiye.com/film/clifford-buyuk-kirmizi-kopek--2012358,"Animasyon, Aile, Fantastik",97,0,Foreign,6 yaş altı izleyici kitlesi aile eşliğinde izleyebilir.
Spiral: Testere Devam Ediyor,Bir Film,20 Ağustos 2021,2021,56948,10.949893849733636,https://boxofficeturkiye.com/film/spiral-testere-devam-ediyor--2014933,Korku,93,0,Foreign,18 yaş ve üzeri izleyici kitlesi içindir.
Nefesini Tut 2,WB,1 Ekim 2021,2021,52934,10.876801133506191,https://boxofficeturkiye.com/film/nefesini-tut-2--2015464,"Korku, Gerilim",98,0,Foreign,18 yaş ve üzeri izleyici kitlesi içindir.
Spencer,CJ ENM,19 Kasım 2021,2021,48532,10.789978653171763,https://boxofficeturkiye.com/film/spencer--2015691,"Dram, Biyografi",110,0,Foreign,10 yaş ve üzeri izleyici kitlesi içindir.
Peter Rabbit: Kaçak Tavşan,WB,8 Ekim 2021,2021,47373,10.765807725134753,https://boxofficeturkiye.com/film/peter-rabbit-kacak-tavsan--2014248,"Macera, Komedi, Animasyon",93,0,Foreign,Genel İzleyici Kitlesi.
4N1K Düğün,CJ ENM,12 Kasım 2021,2021,46698,10.751456616187443,https://boxofficeturkiye.com/film/4n1k-dugun--2015184,"Romantik-Komedi, Gençlik",89,1,Turkish,6 yaş ve üzeri izleyici kitlesi içindir.
Kuklalı Köşk 2: Orman Kâşifi,CJ ENM,3 Aralık 2021,2021,48421,10.78768888290167,https://boxofficeturkiye.com/film/kuklali-kosk-2-orman-kasifi--2015508,"Komedi, Animasyon, Aile",73,1,Turkish,Genel İzleyici Kitlesi.
Korku Kapanı: Başlangıç,Bir Film,24 Eylül 2021,2021,51003,10.83963973350584,https://boxofficeturkiye.com/film/korku-kapani-baslangic--2015192,"Korku, Gerilim",110,0,Foreign,18 yaş ve üzeri izleyici kitlesi içindir.
Zihin Gezgini,WB,20 Ağustos 2021,2021,42295,10.652424154738116,https://boxofficeturkiye.com/film/zihin-gezgini--2014879,"Gerilim, Bilim-Kurgu, IMAX, Romantik",116,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Seni Bulacam Oğlum!,TME,12 Kasım 2021,2021,40063,10.598208494084364,https://boxofficeturkiye.com/film/seni-bulacam-oglum--2014961,Komedi,118,1,Turkish,13 yaş ve üzeri izleyici kitlesi içindir.
Sir-Ayet: Ölü Doğan,CGV Mars,10 Eylül 2021,2021,37788,10.539746870889026,https://boxofficeturkiye.com/film/sir-ayet-olu-dogan--2015331,Korku,87,1,Turkish,13 yaş ve üzeri izleyici kitlesi içindir.
Cruella,UIP,2 Temmuz 2021,2021,34624,10.452302362206153,https://boxofficeturkiye.com/film/cruella--2014762,Komedi,134,0,Foreign,10 yaş altı izleyici kitlesi aile eşliğinde izleyebilir.
Blackpink: The Movie,CGV Mars,4 Ağustos 2021,2021,34529,10.449554829640324,https://boxofficeturkiye.com/film/blackpink-the-movie--2015494,"Belgesel, Müzik",100,0,Foreign,10 yaş ve üzeri izleyici kitlesi içindir.
Habis,WB,3 Eylül 2021,2021,31225,10.34897433499378,https://boxofficeturkiye.com/film/habis--2014977,Korku,111,0,Foreign,18 yaş ve üzeri izleyici kitlesi içindir.
Kırmızı Pabuçlar ve Yedi Cüceler,Bir Film,12 Kasım 2021,2021,31270,10.350414450451886,https://boxofficeturkiye.com/film/kirmizi-pabuclar-ve-yedi-cuceler--2014909,"Macera, Animasyon, 3 Boyutlu",92,0,Foreign,6 yaş ve üzeri izleyici kitlesi içindir.
Snake Eyes: G.I. Joe Origins,UIP,6 Ağustos 2021,2021,28772,10.267157970987247,https://boxofficeturkiye.com/film/snake-eyes-g-i-joe-origins--2013981,"Macera, Bilim-Kurgu, Aksiyon",121,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Baba,Bir Film,17 Eylül 2021,2021,28707,10.264896274447372,https://boxofficeturkiye.com/film/baba--2015182,Dram,97,0,Foreign,10 yaş ve üzeri izleyici kitlesi içindir.
Bize Müsaade,CGV Mars,30 Temmuz 2021,2021,27675,10.228284757576835,https://boxofficeturkiye.com/film/bize-musaade--2014304,Komedi,110,1,Turkish,10 yaş ve üzeri izleyici kitlesi içindir.
İnsanlar İkiye Ayrılır,Bir Film,10 Eylül 2021,2021,28927,10.272530694010324,https://boxofficeturkiye.com/film/insanlar-ikiye-ayrilir--2015324,Dram,101,1,Turkish,13 yaş ve üzeri izleyici kitlesi içindir.
Dün Gece Soho'da,UIP,12 Kasım 2021,2021,26126,10.17068626604651,https://boxofficeturkiye.com/film/dun-gece-soho-da--2014920,"Korku, Gerilim, Dram",117,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Cadılar Bayramı Öldürür,UIP,15 Ekim 2021,2021,24299,10.098190476218488,https://boxofficeturkiye.com/film/cadilar-bayrami-oldurur--2014152,"Korku, Gerilim",106,0,Foreign,18 yaş ve üzeri izleyici kitlesi içindir.
Demon Slayer: Mugen Treni,CGV Mars,20 Ağustos 2021,2021,23853,10.079665274569594,https://boxofficeturkiye.com/film/demon-slayer-mugen-treni--2015529,"Macera, Animasyon, Aksiyon",117,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Lain,Bir Film,10 Aralık 2021,2021,25637,10.151791899508838,https://boxofficeturkiye.com/film/lain--2014969,Korku,90,1,Turkish,13 yaş ve üzeri izleyici kitlesi içindir.
Fransız Postası,UIP,3 Aralık 2021,2021,22480,10.020381304007628,https://boxofficeturkiye.com/film/fransiz-postasi--2015186,"Komedi, Dram, Romantik",107,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Şeker Adamın Laneti,UIP,27 Ağustos 2021,2021,21893,9.993922230007335,https://boxofficeturkiye.com/film/seker-adamin-laneti--2014743,"Korku, Gerilim, Gizem",91,0,Foreign,18 yaş ve üzeri izleyici kitlesi içindir.
Turu ve Sirk Maceraları,CGV Mars,5 Kasım 2021,2021,22913,10.039459714059342,https://boxofficeturkiye.com/film/turu-ve-sirk-maceralari--2014982,Animasyon,80,0,Foreign,Genel İzleyici Kitlesi.
Suveydâ,SİSAY,10 Eylül 2021,2021,21515,9.9765056452727,https://boxofficeturkiye.com/film/suveyda--2015504,Tarihi,89,1,Turkish,10 yaş ve üzeri izleyici kitlesi içindir.
Tomris,CGV Mars,3 Eylül 2021,2021,20427,9.924612834151077,https://boxofficeturkiye.com/film/tomris--2015045,"Dram, Tarihi",148,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Sen Ben Lenin,CGV Mars,26 Kasım 2021,2021,20125,9.909718102286764,https://boxofficeturkiye.com/film/sen-ben-lenin--2015446,Dram,82,1,Turkish,10 yaş ve üzeri izleyici kitlesi içindir.
Cin Çarpılması,CGV Mars,12 Kasım 2021,2021,20035,9.905236023070245,https://boxofficeturkiye.com/film/cin-carpilmasi--2015700,Korku,70,1,Turkish,13 yaş ve üzeri izleyici kitlesi içindir.
Pişiriciler,Bir Film,19 Kasım 2021,2021,21526,9.977016785824244,https://boxofficeturkiye.com/film/pisiriciler--2015018,"Komedi, Animasyon, Aile",78,0,Foreign,Genel İzleyici Kitlesi.
Dünyanın En Kötü İnsanı,Başka S.,19 Kasım 2021,2021,34812,10.457717433909403,https://boxofficeturkiye.com/film/dunyanin-en-kotu-insani--2015658,"Komedi, Dram",127,0,Foreign,18 yaş ve üzeri izleyici kitlesi içindir.
My Hero Academia The Movie: World Heroes' Mission,CGV Mars,26 Kasım 2021,2021,19030,9.853771960290196,https://boxofficeturkiye.com/film/my-hero-academia-the-movie-world-heroes-mission--2015538,"Macera, Animasyon, Aksiyon",101,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Hanzap,CJ ENM,13 Ağustos 2021,2021,16955,9.73831805455974,https://boxofficeturkiye.com/film/hanzap--2015421,Korku,83,1,Turkish,16 yaş ve üzeri izleyici kitlesi içindir.
Ecinni 3: Issız Çığlık,Bir Film,19 Kasım 2021,2021,16430,9.706864211031316,https://boxofficeturkiye.com/film/ecinni-3-issiz-ciglik--2015086,"Korku, Dram, Gizem",93,1,Turkish,13 yaş ve üzeri izleyici kitlesi içindir.
Zoraki Misafir,CGV Mars,29 Ekim 2021,2021,16307,9.699349742461278,https://boxofficeturkiye.com/film/zoraki-misafir--2015513,Komedi,125,1,Turkish,10 yaş ve üzeri izleyici kitlesi içindir.
Hakikat Şeyh Bedreddin,CJ ENM,8 Ekim 2021,2021,16546,9.713899659750128,https://boxofficeturkiye.com/film/hakikat-seyh-bedreddin--2015517,"Dram, Tarihi",99,1,Turkish,13 yaş ve üzeri izleyici kitlesi içindir.
Gerçek Cinler,CGV Mars,13 Ağustos 2021,2021,15864,9.671807670199632,https://boxofficeturkiye.com/film/gercek-cinler--2015524,Korku,75,1,Turkish,16 yaş ve üzeri izleyici kitlesi içindir.
Süper Köpek ve Turbo Kedi,CJ ENM,1 Ekim 2021,2021,16528,9.71281119135942,https://boxofficeturkiye.com/film/super-kopek-ve-turbo-kedi--2014841,Animasyon,90,0,Foreign,Genel İzleyici Kitlesi.
Son Düello,UIP,15 Ekim 2021,2021,14339,9.57073837671504,https://boxofficeturkiye.com/film/son-duello--2014991,Dram,152,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
